Case No.,Action Plan,Country,Commitment Title,Full Text,Lead Institution,Supporting Institutions,Anti-corruption,Conflicts of Interest ,Asset disclosure,Audits & Controls,Whistleblower Protections,Budget Transparency,Citizen Budgets,Participatory Budgeting,E-petitions,Social Audits,Public Participation,Public Procurement,Access to Information,Records Management,Open Data,Elections & Political Finance,Law Enforcement & Justice,"
Public Service Delivery",E-government,Capacity Building,Legislation & Regulation,Private sector,Legislature,Sub-national governance,Judiciary,Media & Telecommunications,Education,Health & Nutrition,Citizenship & Immigration,Welfare & Social Security,Water & Sanitation,Infrastructure,Public Safety,Defense,Natural Resources,Aid,Nonprofits,Labor,Science & Technology,Gender & Sexuality,Human Rights,OGP,Sum,Compound,Cluster,PoC Specified?,Specificity,_Specificity,GC-PubInt,GC-PubRes,GC-PubSvc,GC-CorpAcc,GC-SafComm,Value - Info,Value - Part,Value - Acc,Value - Tech,_Relevant,NewvPre-exist,_New v Pre-existing,Potential Impact,_Pot Impact Coded,Timebound?,Start,End,_Before July 2013,Action,Plan,Actual Completion,_Actual Completion,Projected Completion,_Proj Completion,On time,On Schedule,Starred,New x Starred,Starred x Specificity,Next Y/N,Next steps
,2,Dominican Republic,Portal de Datos Abiertos,"Disponer de un sitio web que unifique las informaciones que maneja el sector público (en una primera etapa), a fin de acceder a un Catálogo Nacional de Datos Abiertos. El portal priorizara, más sin limitar que sean específicamente éstos, la liberación en formatos abiertos de por lo menos dos de los datos públicos que tienen las instituciones en los sub-portales de transparencia, con el objetivo de otorgarles mayor visibilidad, facilidad de acceso de manera que sean reutilizables, por el gobierno, la sociedad civil, organizaciones, empresas o ciudadanos en general, para hacer investigaciones y análisis, desarrollar aplicaciones o servicios, ejecutar mecanismos de control o para cualquier tipo de actividad comercial o no comercial. Estará organizado por áreas temáticas como son educación, salud, economía, social, comercial, medio ambiente, etc.
Status quo o problema que se quiere resolver: Los datos públicos se presentan en un formato rígido que no permite su reutilización, imposibilitando la creación de herramientas de datos para mejorar servicios públicos, además de posibles fuentes de ingresos en el sector privado. 
Objetivo Principal: Que la sociedad pueda tener acceso a datos públicos en formato abierto, que sean gratuitos y reutilizables.",DIGEIG,"OPTIC

CSOs: Cámara TIC, Civil Innovación Lab, Fundación Taiguey, Sociedad Civil a nivel nacional.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Dominican Republic,Portal Único de Solicitudes de Acceso a la Información Pública,"Creación de un portal único a través del cual los ciudadanos puedan hacer solicitudes de acceso a la información a instituciones que reciben fondos públicos. Además en esta página se publicarán instructivos sobre cómo hacer solicitudes de información efectivas en virtud de la ley 200-04, así como recepción de denuncias por denegación de información. Las solicitudes realizadas a través de este portal llegarán directamente a los Responsables de Acceso a la Información de las diferentes instituciones públicas involucradas. El mismo estará bajo la supervisión de la Dirección General de Ética e Integridad Gubernamental, quien se encargará de orientar a los RAI sobre el uso del portal.
Status quo o problema que se quiere resolver: La dispersión de las solicitudes de acceso a la información dificulta su control por parte de la DIGEIG. 
Objetivo Principal: Concentrar la solicitudes de acceso a la información de todo el gobierno en un solo portal que facilite su manejo y monitoreo de parte de la DIGEIG.",DIGEIG,"Red de Responsables de Acceso a la Información Pública ( RAI)
CSOs: Alianza ONG, Sociedad Civil a nivel nacional.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Dominican Republic,Portal Transaccional de Compras y Contrataciones Públicas,"Desarrollo de un portal transaccional que refleje todas las operaciones de adquisiciones gubernamentales de manera transparente, competitiva, que facilite la interacción de los actores involucrados en el proceso de compras y el acceso a la información pública. A través de este portal se manejarán los procesos de compras de todas las instituciones obligadas por la ley 340-06.
Status quo o problema que se quiere resolver: El proceso de contratación con entidades públicas es muy burocrático y limita/obstaculiza la participación de los proveedores y observatorios ciudadanos. Objetivo Principal: Crear un portal el cual automatice todo lo relativo al proceso de compras, requerimientos, ofertas , pliego de condiciones, etc.",Dirección General de Contrataciones Publicas,"DIGEIG
CSOs: Cámara de Comercio y Producción de Santo Domingo, CONEP, ANJE, Sociedad Civil a nivel nacional.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Dominican Republic,Bolsa de Empleo Publico,"Hacer públicas las vacantes de empleo en la administración pública y que puedan participar en los concursos ciudadanos con las capacidades adecuadas. Base de datos recursos humanos (currículo, etc.).
Status quo o problema que se quiere resolver: Falta de conocimiento sobre vacantes en puestos de trabajo administración pública. Los ciudadanos no están informados sobre los concursos externos abiertos para puestos de trabajo en la administración pública.
Objetivo Principal: Hacer disponible a los servidores públicos de carrera y ciudadanía en general los puestos vacantes en la administración pública a los que estos pueden tener acceso.",Ministerio de Administración Pública,"Ministerio de Trabajo, DIGEIG 
CSOs: Alianza ONG. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Dominican Republic,Continuar Desarrollo del Mecanismo de la Iniciativa Participativa Anticorrupción (IPAC).,"Dar continuidad a la Iniciativa Participativa Anti-Corrupción, como un mecanismo permanente de interacción entre el Gobierno, sociedad civil, sector empresarial, asociaciones sin fines de lucro, academias, gremios profesionales y ciudadanía en general, para la coordinación y desarrollo de iniciativas que mejoren los niveles de transparencia, prevengan la corrupción en la administración pública, fomenten la rendición de cuentas y permitan al Estado dar respuesta a las denuncias que se generen en el marco de este mecanismo.
Status quo o problema que se quiere resolver: No existe una instancia permanente donde los puedan expresar sus inquietudes y participar en la creación de políticas públicas, de acuerdo a sus necesidades reales. 
Objetivo Principal: Crear un espacio en el que los ciudadanos a través de las organizaciones que los representan puedan llevar inquietudes, quejas y propuestas sobre aspectos negativos del gobierno que quisieran sean mejoradas.",DIGEIG,"Congreso Nacional, Gobernaciones Provinciales
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Dominican Republic,Sistema de Ayuntamiento Abierto.,"Promover la elaboración de presupuestos participativos, como ordena la ley 176-07 del Distrito Nacional y los Municipios (artículo 236). A tales fines en un piloto se propugnará la creación de herramientas que permitirán el conocimiento de los proyectos y/o votar por su aprobación o no, ya sea en línea (sitio web) o por cualquier otro mecanismo que use las TIC (SMS por medio al teléfono celular). También esta herramienta fomentara mecanismos diversos de participación ciudadana, como:
- Consulta ciudadanas
- La creación del registro de organizaciones en el municipio
- Empoderar a la sociedad sobre las vías por las cuales reclamar y hacer cumplir sus derechos.
- Hacer más efectivos los canales de comunicación e interacción con el ciudadano
Status quo o problema que se quiere resolver: herramientas y mecanismos de participación a nivel municipal son subutilizados 
Objetivo Principal: Facilitar la participación de la ciudadanía en la elaboración de presupuestos y creación de políticas públicas en sus demarcaciones.",Liga Municipal Dominicana,"DIGEIG, Ayuntamientos a nivel nacional
CSOs: FEDOMU, Ciudad Alternativa",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Dominican Republic,Sistema de Monitoreo Centros de Educación,"Luego de haber superado el otorgamiento del 4% del PIB para el sector educación, el próximo paso será dotar al ciudadano de una herramienta a través de la cual pueda monitorear el desempeño de los centros educativos a nivel nacional. La creación de una plataforma que dé acceso al sistema de gestión de centro educativo, y del proceso de supervisión institucional de cada plantel con indicadores de los estudiantes como edad promedio, género predominante, aprobación de cursos, entre otros., lo que contribuiría con las evaluaciones de impacto que realice dicho Ministerio y la posibilidad de hacer cruces de información según necesidad. De esta manera se lograría una mayor precisión en una medición de impacto sobre el sistema educativo dominicano y la posibilidad de hacer cruces de información instantáneos. Integración de herramientas de monitoreo de asistencia y calificaciones de los estudiantes para los padres y tutores. Esto contribuiría con que los padres se les involucren para que puedan asumir responsabilidades de orientar a sus hijos sobre esta situación y participar en la solución de la misma. Supervisión de la asistencia y calificación de los hijos.
Status quo o problema que se quiere resolver: Falta de herramientas para que los usuarios del sistema escolar público puedan monitorear el desempeño académico de las escuelas públicas y/o sus hijos. 
Objetivo Principal: Elevar la calidad de las escuelas públicas a través del acceso transparentando los resultados de estas y el rendimiento de sus estudiantes.",Ministerio de Educación,"DIGEIG
CSOs: EDUCA, Cerito y Cruz, Asociaciones de Padres",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Dominican Republic,Sistema de Monitoreo y Seguimiento a las ayudas de enfermedades catastróficas.,"Crear las herramientas tecnológicas (aplicación móvil, pagina web) que permitan a los beneficiarios de programas de ayuda para enfermedades catastróficas conocer en tiempo real el inventario de medicamentos para su enfermedad que tiene en stock el Ministerio de Salud Pública, así como hacer solicitudes y dar seguimiento a sus casos. 
Status quo o problema que se quiere resolver: Distribución transparente de los medicamentos. Los beneficiarios de programas de ayuda a enfermedades por el Ministerio de Salud Publica carecen de herramientas para conocer si existen en inventario los medicamentos que solicitan. Objetivo Principal: Que los beneficiaros de programas de medicamentos para enfermedades catastróficas tengan acceso al inventario de estas medicinas que maneja el Ministerio de Salud Pública.",Ministerio de Salud Pública y Asistencia Social,"DIGEIG
CSOs: Asociaciones de Enfermos.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Dominican Republic,Sistema de Información sobre Centros de Salud.,"Creación de una herramienta tecnológica que permita al ciudadano conocer en tiempo real donde están ubicados los centros de salud más cercanos, así como su especialidad, capacidad de pacientes, cantidad de quirófanos, materiales y acceso a la unidad de emergencias. Esta herramienta deberá contar con un mapa interactivo que le facilite al ciudadano acceder a esta información. 
Status quo o problema que se quiere resolver: Falta de información detallada sobre centros de salud y los servicios que ofrecen. Objetivo Principal: Tener disponible para la ciudadanía la información detallada sobre los centros de salud pública a nivel nacional",Ministerio de Salud Pública y Asistencia Social,DIGEIG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Dominican Republic,Acceso a Información Medio Ambiental.,"Creación de un portal interactivo a través del cual el ciudadano pueda acceder a informaciones que maneja el Ministerio de Medio Ambiente como:
- Permisos medio ambientales
- Niveles de contaminación de provincias piloto del país.
- Actividades del Ministerio (jornadas de limpieza, reforestación, actividades recreativas)
Este portal debe ser un mecanismo de participación de la ciudadanía en la elaboración de políticas públicas ambientales, incorporando recursos como las vistas públicas y talleres de consulta para elaborar reglamentos, directrices y emisión de permisos, tomando en cuenta a los habitantes de la demarcación que podría ser afectada.

Status quo o problema que se quiere resolver: La ciudadanía no tiene conocimiento de informaciones medioambientales clave sobre su entorno, como niveles de contaminación, permisos emitidos en su demarcación y regulación local sobre la materia. Objetivo Principal: Concentrar las información de medioambiente gubernamentales en un solo portal que facilite su manejo y monitoreo de parte de la ciudadanía.",Ministerio de Medio Ambiente,"DIGEIG
CSOs: ECORED, Centro Atabey, Sociedad Civil a nivel nacional.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Dominican Republic,Mapa de Seguridad y Asistencia Vial.,"Creación de una herramienta o aplicación para teléfono móvil que permita al ciudadano ver en tiempo real los puntos de asistencia vial en las carreteras del país, solicitar ayuda en caso de emergencias y hacer denuncias.
Status quo o problema que se quiere resolver: Inseguridad en las principales vías de comunicación del país. Cuando el ciudadano tiene un percance en carreteras principales del país, su seguridad se ve vulnerada por la falta de protección y asistencia vial. Objetivo Principal: Hacer disponible y de fácil acceso la información sobre asistencia vial en las carreteras del país, así como permitir al ciudadano enviar alertas a las autoridades.",Ministerio de Obras Publicas y Comunicaciones,DIGEIG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,1. Efectividad en la información que se encuentra en el portal web de las instituciones del Organismo Ejecutivo.,"Normar los procesos específicos que permitan dar a conocer la gama de servicios públicos que las Instituciones prestan a la población. Cumplimiento con el Decreto del Congreso de la República 114-97 (Ley del Organismo Ejecutivo). Cumplimiento con el Decreto 57-2008 (Ley de Libre . Acceso a la Información Pública)

Mecanismos de Cumplimiento Redacción de un manual para normar el contenido de las páginas web institucionales que contiene 
los lineamientos en los cuales se describen:
1. Las necesidades de la organización 
2. Las expectativas de nuestro público objetivo 
3. Cuál es el mensaje a comunicar 
4. La calidad de los contenidos 
5. Requerimientos y limitaciones tecnológicas 
6. La creatividad y el diseño 
7. La imagen institucional 
8. Criterios de usabilidad 
9. Criterios de accesibilidad 
10. Normas legales que se deben cumplir 
11. Cuidados que se debe tener para no infringir derechos de propiedad intelectual 
12. Equipo de trabajo para desarrollarlo
13. Gestión de contenidos y procedimientos de publicación
Adicional a estas consideraciones, se tomó en cuenta los tipos de contenido, los estándares mínimos a 
usar en el desarrollo
",Comisión Presidencial de Transparencia y Gobierno Electrónico,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,2. Implementación del Presupuesto Abierto en todos los portales web    ,"Que tanto las entidades como la población en general conozca y tenga acceso a la información 
Presupuestaria publicada por Ministerio de Finanzas Públicas.
Mecanismos de 
Cumplimiento
1. El documento preliminar del presupuesto.
2. La propuesta de presupuesto del Ejecutivo.
3. El presupuesto aprobado.
4. El presupuesto ciudadano.
5. Los informes entregados durante el año.
6. La revisión de mitad         del año y El informe de fin de 
",Comisión Presidencial de Transparencia y Gobierno Electrónico,Entidades del Organismo Ejecutivo.,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,3. Implementación de una página web específica para Datos Abiertos en las instituciones del Organismo Ejecutivo.,"Presentar en un solo portal las fuentes de datos liberadas a través de la estrategia de datos abiertos (open data) del organismo ejecutivo y así fomentar la transparencia a través del uso de la tecnología
Mecanismos de Cumplimiento
1. Creación de la normativa a través de un manual de liberación de datos e inducción en el tema
2. Identificación de fuentes de datos para elaborar un plan piloto con los 14 Ministerios del 
Organismo Ejecutivo.
3. Contratación de servicios técnicos para la elaboración de prototipo de portal de datos 
abiertos. Implementación de portal y enlace a fuentes de datos a las entidades del ejecutivo que integran el plan piloto
4. Lanzamiento de portal
",Comisión Presidencial de Transparencia y Gobierno Electrónico,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,4. Servicios al ciudadano en línea.,"Cumplimiento con el Decreto del Congreso de la República 114-97 (Ley del Organismo Ejecutivo).  Cumplimiento con el Decreto 57-2008 (Ley de Libre Acceso a la Información Pública)
Mecanismos de Cumplimiento
1. La clasificación de las etapas vertida por UNDESA en la encuesta de Gobierno Electrónico del año 2012 detalló la necesidad de un catálogo de servicios al ciudadano a cada uno de los Estados Miembros. A partir de esa información se realizaron los planes

",Comisión Presidencial de Transparencia y Gobierno Electrónico,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,"5. Divulgación de Resultados, a través de los medios de comunicación, portales institucionales.","Informar a los ciudadanos sobre los resultados que el Gobierno logra a través de los portales web de las 
instituciones del Organismo Ejecutivo y en los medios de comunicación
Mecanismos de 
Cumplimiento
1. Incluir en los portales web de las instituciones del Organismo Ejecutivo los resultados que cada 
institución logra
2. Promover los resultados de las instituciones a través de medios de comunicación escritos, radiales y 
televisivos.
",Ministerio de Finanzas Públicas,Comisión Presidencial de Transparencia y Gobierno Electrónico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,6. Implementación de la Escuela de Transparencia.,"Promover, desarrollar y coordinar la formación permanente de los trabajadores del Organismo 
Ejecutivo con el doble objetivo de transformar las organizaciones estatales para lograr mayor eficacia y 
eficiencia en la prestación de los servidores a la ciudadanía y dignificar el rol de los funcionarios como 
servidores públicos, promoviendo su desarrollo personal, a través del conocimiento sobre Acceso a la 
Información Pública, Gobierno Abierto y Leyes e Iniciativas de Transparencia
Mecanismos de 
Cumplimiento
Capacitaciones presenciales en las siguientes temáticas:
1. Rendición de Cuentas CoST (Iniciativa de Transparencia del Sector de la Construcción) 
2. EITI (Iniciativa para la Transparencia de las Industrias Extractivas)
3. Ley de Acceso a la Información Pública
4. Gobierno Electrónico como mecanismo de Combate a la Corrupción
5. Auditoría Social como Eje de Gobierno Abierto
6. Ley contra la Corrupción
7. Rondas del MESICIC (Mecanismo de Seguimiento a la implementación de la Convención 
Interamericana contra la Corrupción)
8. Ley de Contrataciones del Estado
9. Ética Pública
",Comisión Presidencial de Transparencia y Gobierno Electrónico,"Contraloría General de Cuentas, Ministerio Público, Organismo Judicial, Universidades, 
Ministerio de Educación , Academia de Lenguas Mayas, INEES, Procuraduría General de la Nación Y 
Ministerio Público, Instituto Nacional de Administración
",1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,"7. Sensibilizar a la población en materia de transparencia y combate a la corrupción; y 
crear espacios para la participación ciudadana en la toma de decisiones.","Objetivo Elevar los conocimientos de la población en materia de acceso a la información 
pública y denuncia de actos de corrupción surgidos en la administración pública.
Mecanismos de 
Cumplimiento
1. 4000 personas beneficiarias del proyecto. 
2. 30% de incremento semestral en denuncias/quejas recibidas en el mecanismo de 
denuncias creado por COPRET. 100% de quejas/denuncias con resolución final",Comisión Presidencial de Transparencia y Gobierno Electrónico,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,"8. Mesas Técnicas con Sociedad civil, Sector Académico, Sector Empresarial y de 
Gobierno Abierto.","Fortalecimiento de Mecanismos para estimular la participación de Sociedad Civil y diferentes sectores 
en los esfuerzos destinados a prevenir la corrupción.
Mecanismos de 
Cumplimiento
1. Doce reuniones anuales de mesa técnica del sector de Sociedad Civil convocando a 30 
organizaciones no gubernamentales, promoviendo la auditoria social en las entidades 
públicas.
2. Doce reuniones anuales de mesa técnica de sector académico, convocando a 12 instituciones, 
promoviendo convenios de apoyo mutuo en la promoción de la transparencia.
3. Doce reuniones anuales de mesa técnica de sector salud, para dar cumplimiento a la entrega 
de informes de país en el sector salud para el incremento de los indicadores de control de 
corrupción de Guatemala.
4. Doce reuniones anuales de mesa técnica del sector empre sarial, para impulsar el pacto 
empresarial por la integrad contra la corrupción.
Doce reuniones anuales de mesa técnica del sector interinstitucional, para la elaboración de 
indicadores nacionales con el fin de desarrollar mecanismos modernos para prevenir la corrupción.
",Comisión Presidencial de Transparencia y Gobierno Electrónico,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,"9. Divulgación de las acciones del Plan de Acción de Gobierno Abierto mediante foros, 
conferencias y mesas técnicas.","Promocionar las acciones que el Gobierno realiza como parte de la implementación de la Iniciativa de 
Transparencia de Gobierno Abierto, con todos los sectores de la sociedad
Mecanismos de 
Cumplimiento
1. Realización de foros virtuales
2. Utilización de la Mesa Técnica de Gobierno Abierto
3. Talleres de divulgación de resultados obtenidos",Comisión Presidencial de Transparencia y Gobierno Electrónico,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,10. Implementación de interoperabilidad,"Cumplimiento con el Decreto del Congreso de la República 114-97 (Ley del Organismo Ejecutivo). 
Cumplimiento con el Decreto 57-2008 (Ley de Libre Acceso a la Información Pública)
Mecanismos de 
Cumplimiento
1. Hay en proceso un proyecto de cooperación interinstitucional entre GUATEL y la Comisión 
Presidencial de Transparencia y Gobierno Electrónico con el objetivo de generar el ANINI® que es 
el anillo Interinstitucional de Interconectividad.
2. El proyecto incluye al Ministerio de Finanzas Públicas, al RENAP y la Comisión. El ANINI® en su 
concepción y capacidad de interconexión permitirá: 
3. Conectar las plantas telefónicas con tecnología IP y sus extensiones entre todas las Instituciones 
del Organismo Ejecutivo reduciendo el costo de comunicación entre extensiones de las diferentes 
Instituciones.
4. Realizar una conexión tipo túnel (VPN) para interconectar las bases de datos de cada Institución 
que son necesarias para reducir la duplicidad de información específica como la información básica 
de personas que son comunes a las Instituciones del Organismo Ejecutivo.
5. Permitir el uso del Sistema de Contabilidad Integrada (SICOIN®) en línea que en la actualidad 
funcionan solamente a través de Internet, permitiendo reducir los tiempos de respuesta en dicho 
sistema que es proporcionado por el Ministerio de Finanzas Públicas.
6. Uso del sistema de Expedientes WEB para todas las Instituciones del Organismo Ejecutivo.
Otras funcionalidades que se irán incorporando en el transcurso del tiempo y que están en los planes 
de Gobierno Electrónico.
",Comisión Presidencial de Transparencia y Gobierno Electrónico,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,11. Alertas dentro del Organismo Ejecutivo sobre posibles actos de corrupción.,"Fortalecer las instituciones del Organismo Ejecutivo para evitar la opacidad y la corrupción.
Mecanismos de 
Cumplimiento
1. Monitoreo de los Sistemas SIGES, SICOIN, GUATECOMPRAS, GUATENOMINAS Y SNIP.
2. Atención, resolución y seguimiento a inconformidades recibidas en la línea de Denuncias 1514.
3. Visitas de campo a las instituciones.
4. Emisión de Alertas Preventivas.
5. Emisión de herramientas y mecanismos de prevención.
6. Seguimiento al cumplimiento de recomendaciones de alertas preventivas.

",Comisión Presidencial de Transparencia y Gobierno Electrónico,"Agentes de Trasparencia, Sociedad Civil",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,"12. Erradicación Progresiva del Secretismo en las Adjudicaciones de bienes, servicios y obras públicas. ","Transparentar procesos de adquisiciones y contrataciones del Estado

1. Fortalecer el Sistema de adquisiciones y contrataciones del Estado
-GUATECOMPRAS-
","Ministerio de Finanzas públicas, Guatecompras",Comisión Presidencial de Transparencia y Gobierno Electrónico,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,"13.        Trasparentar los avances de los fondos de préstamos y donaciones por Organismo, contraparte y componente ","Garantizar el alcance  de metas y objetivos  de cada operación, donde consecuentemente se dé un impacto positivo en el país                   
Monitorear periódicamente la correlación entre avance de :
1.        Plazo
2.        Ejecución financiera adecuada
3.        Indicadores negociados con organismos financiadores para lograr impactos programados
4.        Difundir en la página del Ministerio de Finanzas Públicas los resultados en forma periódica.
",Comisión Presidencial de Transparencia y Gobierno Electrónico,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,14. Implementación y seguimiento de la Iniciativa CoST,"Transparentar la contratación de proyectos de obra público
        
1.  El grupo de aseguramiento debe verificar por medio de inspecciones de campo la aplicación de los 31 indicadores de la Iniciativa de Transparencia del Sector Construcción.
",Secretariado Técnico CoST,"-   Comisión Presidencial de Transparencia y Gobierno Electrónico
Ministerio de Comunicaciones
Alcaldías Municipales
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,Guatemala,15. Implementación y seguimiento de la Iniciativa EITI,"Reforzar la gobernanza mediante la mejora de la transparencia y la rendición de cuentas en el sector
extractivo
1.  La Coordinación Ejecutiva debe velar por el cumplimiento de los 27 estándares de las industrias
extractivas y realizar observaciones a los planes que realiza el Secretariado Internacional",Comisión Nacional de Trabajo EITI-GUA,"Comisión Presidencial de Transparencia y Gobierno Electrónico
Ministerio de Energía y Minas
Ministerio de Finanzas
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
