pid,title,link,responsible,activity,sector,cost M€,cost MDT,governorate,context,detail,impact,financialarrangment,image_urls,images
2135,Fonds d’appui à l’investissement dans le domaine de valorisation des déchets,http://tunisia2020.com/projet/fonds-dappui-a-linvestissement-domaine-de-valorisation-dechets/,  Agence Nationale de Gestion des Déchets,Environnement,Public,10,24," Ariana, Béja, Ben Arous, Bizerte, Gabès, Gafsa, Jendouba, Kairouan, Kasserine, Kébili, Le Kef, Mahdia, Manouba, Médenine, Monastir, Nabeul, Sfax, Sidi Bouzid, Siliana, Sousse, Tataouine, Tozeur, Tunis, Zaghouan"," 
                                 La Tunisie produit environ 2,5 millions de tonnes de déchets solides municipaux par an. Ces déchets sont caractérisés par une forte présence de matières organiques biodégradables (68%) alors que les emballages représentent un taux de 24%. 
Le taux de collecte des déchets municipaux s’élève à  80%. Le pays dispose de 10 décharges contrôlées avec une capacité nominale de 1,8 millions de tonnes par an et 5 autres décharges d’une capacité de 0,5 millions de tonnes sont en cours de construction. 
Le taux de recyclage des déchets reste toutefois faible et ne dépasse pas 4% ce qui est essentiellement dû au manque de projets privés de valorisation des déchets. 
Le Fonds d’Appui à l’Investissement dans le domaine de valorisation des déchets vise à appuyer financièrement et techniquement les promoteurs privés dans la conception et la mise en œuvre de projets  viables de valorisation des déchets"," 
                                 Le projet consiste à créer un fonds d’appui à l’investissement dans le domaine de valorisation des déchets. Les projets éligibles à l’appui du fonds comprennent entre autres les déchetteries et stations de tri, de préparation et de conditionnement de déchets, les stations de compostage, les projets de collecte sélective, les installations de traitement de déchets, les services asociés de bureaux d’études, etc. 
 
Etude préliminaire achevée","  
                                 Amélioration du taux de recyclage et réduction des nuisances inhérentes aux déchets solides. 
Développement des filières économiques de recyclage et de valorisation des déchets.","  
                                 Investissement à réaliser par l’Agence Nationale de Gestion des Déchets sur financement extérieur.",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/10/unnamed-2.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/10/unnamed-2.jpg', 'path': 'full/44aae4b80b417da2505a1c21b066c0cc08c611d6.jpg', 'checksum': '4d6d83f836479001b5ded0a2117bdec9'}]"
2560,Villages culturels,http://tunisia2020.com/projet/villages-culturels/,"
 Association Tunisienne pour la sauvegarde des musées et des sites archéologiques TOURATH – Patrimoine",Tourisme,Privé,80,200," Kasserine, Nabeul"," 
                                 Riche de plus de 3000 ans d’Histoire, de ses sites archéologiques, la Tunisie, berceau de nombreuses civilisations, offre un patrimoine culturel exceptionnel. 
A ce jour, la mise en valeur de ce trésor est défaillante, et son exploitation est en dessous de ses possibilités. 
C’est dans ce cadre que l’association Tunisienne pour la sauvegarde des musées et des sites archéologiques , Tourath patrimoine, association tunisienne active dans la mise en valeur du patrimoine, s’est engagée à faire de ces derniers une source de création de richesses et d’emplois par le rapprochement des partenaires économiques et culturels."," 
                                 Le projet consiste en la construction et l’aménagement de villages culturels touristiques. L’Association TOURATH a déjà identifié un site marquant, d’époque Punique, qui se distingue par son potentiel très riche à Kerkouane  
Une assiette foncière de plus de 60 Ha est actuellement acquise et fait l’objet d’étude en vue de la création d’un premier village touristique et culturel, présentant un concept d’aménagement  élaboré. 
Un deuxième site, d’époque romaine, est actuellement à l’étude, dans la région de Sbeitla-Kasserine. 
 
 
Etude de faisabilité en cours","  
                                 Mise en valeur des sites archéologiques 
Développement du tourisme culturel 
Encadrement et soutien de l’investissement  dans la culture","  
                                 Investissement à réaliser par des investisseurs privés.",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/71-Villages-culturels.png,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/71-Villages-culturels.png', 'path': 'full/028a159e37d19c48a12c9cc2b09607ac6c929e12.jpg', 'checksum': '1223ad9cf5f484d73148ad41b33247c9'}]"
2129,Développement des écosystèmes agro-sylvo-pastoraux,http://tunisia2020.com/projet/developpement-ecosystemes-agro-sylvo-pastoraux/,"  Ministère de l’Agriculture, des Ressources en eau et de la Pêche",Environnement,Public,48,120," Béja, Bizerte, Jendouba, Kasserine, Sidi Bouzid, Siliana"," 
                                 La couverture forestière en Tunisie est estimée à un million d’hectares alors que celle des pâturages est estimée 4,5 millions d’hectares. 
Les modes d’occupation montrent toutefois une rupture de l’équilibre agro-sylvo-pastoral en raison de l’extension des emblavures au détriment des parcours et de l’extension des zones de pâturage au détriment des aires forestières. Les évaluations portent en effet sur une perte annuelle en terres arables de plus de 20 000 hectares. 
Afin de rétablir l’équilibre agro-sylvo-pastoral tout en consolidant le rôle joué par ces écosystèmes dans le développement local, la Tunisie a adopté un modèle d’aménagement forestier participatif et intégré dans lequel le zonage de la forêt se fait en unités socio-spatiales. Le principe général retenu est que la gestion d’une forêt ne peut plus se faire uniquement sur les seuls critères techniques et forestiers  mais doit s’intégrer dans un aménagement plus global du terroir auquel les populations se sentent concernées parce que dans leur intérêt."," 
                                 Le projet comporte trois composantes: 
- Renforcement de la réhabilitation et de la gestion intégrée des paysages agro-sylvo-pastoraux 
- Développement des chaines de valeur agro-sylvo-pastorales  
- Renforcement du cadre institutionnel et juridique 
 
Projet en phase de formulation et d’identification des activités","  
                                 Développement socio-économique lié aux forêts et aux parcours 
Amélioration des revenus des populations forestières 
Protection des ressources naturelles","  
                                 Le projet sera réalisé par l'Etat sur financement extérieur. La BM a exprimé son intention de financer le projet.",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/10/unnamed-5.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/10/unnamed-5.jpg', 'path': 'full/d8f8f3df2c5b8bb7d5fb3735e33cab0887310a85.jpg', 'checksum': '8911fd6a4b53d3cc62e3d15ca3abb804'}]"
623," Programme d’appui à l’éducation, la mobilité, la recherche et l’innovation(EMORI) ",http://tunisia2020.com/projet/programme-dappui-a-leducation-la-mobilite-la-recherche-et-linnovationemori/,Ministère de l’Education,Education,Public,60,150," Ariana, Béja, Ben Arous, Bizerte, Gabès, Gafsa, Jendouba, Kairouan, Kasserine, Kébili, Le Kef, Mahdia, Manouba, Médenine, Monastir, Nabeul, Sfax, Sidi Bouzid, Siliana, Sousse, Tataouine, Tozeur, Tunis, Zaghouan"," 
                                 La Tunisie a depuis longtemps fait du secteur de l’éducation une priorité et un outil majeur de la stratégie de développement économique et sociétale.  
En dépit des progrès accomplis, il reste du chemin à accomplir pour réduire l’échec scolaire et améliorer les résultats  en termes d’employabilité des diplômés.  
L’amélioration de la qualité de l’éducation, (de l’année préparatoire du cycle primaire jusqu’aux cursus universitaires ), et de la performance du système de la recherche et de l’innovation apparaissent comme des éléments clefs pour relever ce défi. 
L’Etat tunisien met en œuvre une réforme du secteur de l’enseignement dans un objectif de lutte contre la pauvreté par la stimulation de l’employabilité des jeunes et l’entreprenariat via la promotion de la mobilité et la valorisation de la recherche appliquée et de l’innovation."," 
                                 Ce programme se concentre sur : 
− La spécification des supports pédagogiques et mobiliers nécessaires aux enfants des classes préparatoires; 
− La mise en place des programmes de formation des enseignants et encadreurs; 
− Le développement de et la consolidation du dispositif MOBIDOC; 
- La création de l’Instance nationale d’évaluation d’assurance qualité et d’accréditation.","  
                                 Améliorer la performance et l’équité du système éducatif 
Stimuler l’employabilité des jeunes 
Orienter la recherche vers les besoins du tissu productif 
Meilleure gouvernance du secteur","  
                                 Le projet sera financé par l’Union Européenne.",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/08/Image33.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/08/Image33.jpg', 'path': 'full/d5c514d3b3791f19d76670e1d40560c512b4c6c3.jpg', 'checksum': '06491a5552a0fe895a7340f679baf666'}]"
2551,TUNERTEC,http://tunisia2020.com/projet/tunertec/,"   
 Allani Sunlife Holding SA (Suisse)",Energie,Privé,480,1200," Ariana, Béja, Ben Arous, Bizerte, Gabès, Gafsa, Jendouba, Kairouan, Kasserine, Kébili, Le Kef, Mahdia, Manouba, Médenine, Monastir, Nabeul, Sfax, Sidi Bouzid, Siliana, Sousse, Tataouine, Tozeur, Tunis, Zaghouan"," 
                                 Le secteur de l’électricité en Tunisie est caractérisé par une très forte dépendance au gaz naturel, une absence d’interconnexion avec l’Europe et très faible avec les pays riverains, une absence de grandes capacités de stockage (pompage turbinage) et une pointe de jour qui ne se manifeste que pendant l’été et qui est liée à la climatisation mobilisant ainsi une bonne partie du parc en turbines à gaz seulement pendant une partie de l’année. L’impact de ces 4 facteurs risque d’augmenter la consommation spécifique en gaz naturel du parc de la STEG. Le projet se constitue comme un ensemble de projets énergétiques répartis sur l’ensemble des technopoles et zones industrielles du territoire national et utilise les énergies renouvelables comme substitut partiel au gaz naturel."," 
                                 Tunertec est considéré comme une mesure d’accompagnement au PST (Plan Solaire Tunisien) aux niveaux innovation, formation, ingénierie conceptuelle et développement d’une approche d’écologie industrielle auprès des industriels bénéficiaires. Ce projet structurant permettra l’accélération de l’intégration des énergies renouvelables comme composante clé de la Transition énergétique (30% à l’horizon 2030). Les projets entrent dans le cadre du régime d’autoproduction du nouveau cadre règlementaire et constituent un maillon fort d’une économie verte. Plusieurs accords ont été signés (ANME, STEG-ER, ...)","  
                                 Accélération des projets d’efficacité énergétique EE et d’utilisation des énergies renouvelables ER en harmonie avec la stratégie nationale 
Installation décentralisée de plus de 300 MW él. et plus de 1200 MW thermique et frigorifique à l’horizon 2021 (respectivement 1000 et 2500 MW pour 2030) 
Création d’une chaine de valeurs liée aux secteurs des ER et EE 
Implication de compétences et de technologies Cleantech suisses","  
                                 La composante privé TRIGENER du projet implique un investissement de 1200 MDT entre 2017 et 2021 avec un temps de retour moyen de 5 ans. Pour la composante MASET d’interconnexion avec l’Europe (2020) le montant s’élève à 1800 MDT (composante souveraine).",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/69-Tunertec.png,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/69-Tunertec.png', 'path': 'full/fc2918445430dbdbccf345771c98927ccc119b5d.jpg', 'checksum': '83037b479045d085bf12a65afac76fca'}]"
2549,Raffinerie de sucre,http://tunisia2020.com/projet/raffinerie-de-sucre/,"   
 UID Sugar Refinery Corp.",Industrie,Privé,450,1125,Médenine," 
                                 Au cours de ces trois dernières décennies, la croissance de la consommation mondiale de sucre a démontré une augmentation stable à un taux moyen d'environ 2% par an. En 2015, la consommation a atteint 175 millions de tonnes, en valeur brute. La croissance démographique reste le principal moteur de la consommation mondiale de sucre, expliquant environ 85% de la croissance de la consommation de sucre au niveau mondial. La tendance à la stagnation de la demande dans les pays développés et la croissance de la consommation dans les pays en développement établis depuis les années 1980 a donné lieu à une domination sans cesse croissante des pays en développement dans la consommation mondiale de sucre. 
Dans ce contexte, ce projet de Raffinerie de Sucre a été élaboré et approuvé comme un investissement privé par les autorités tunisiennes. L'usine sera située dans la zone économique spéciale de Zarzis avec son propre terminal portuaire."," 
                                 Le projet consiste en la construction d'une usine de raffinerie de sucre avec des installations intégrées : 
- Terminal de manutention de sucre. 
Installations de stockage de sucre. 
- Deux lignes de transformation du sucre de chacune de capacité 3000TPD. 
- Usine Tri-génération (électricité, de vapeur de processus et le dessalement de l'eau). 
- Station de traitement des eaux usées. 
 
Documents disponibles: 
-Plan d'affaires 
-Autorisation du Ministère de l'Industrie et du Commerce 
-Autorisation de l’ANPE et de l’ANPME","  
                                 Création de 2300 emplois directs et 2700 emplois indirects 
Accès à un nouveau savoir et le centre de formation 
Augmentation du pouvoir d’achat des résidents de Sud-Est 
Amélioration de la qualité de vie des personnes vivant dans la zone du projet","  
                                 La Société de projet est à la recherche d’un financement à 100% pour ce projet: 
Une facilité d'exportation de 85% avec 8 années de maturité 
Une facilité de crédit commercial de 15% avec 5 années de maturité 
Le plan d'affaires exige 125 MDT en capitaux propres.",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/68-Sucre.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/68-Sucre.jpg', 'path': 'full/0cec283286bae4ca01ed7c32adf7c4e9e6933a17.jpg', 'checksum': 'd0be2f925379b3f44f4ef5f05d07343d'}]"
2545,Pôle de compétitivité Jinene,http://tunisia2020.com/projet/pole-de-competitivite-jinene/," 
 Jinène S.A.",Aménagement urbain,Public-privé,800,2000,Béja," 
                                 Le pôle s’inscrit dans le cadre des orientations du schéma d’aménagement du territoire national visant à créer un pôle de développement de la région, pour d’une part créer les conditions favorables au développement de la région du nord-ouest et d’autre part, contribuer à désengorger et à alléger la pression sur la capitale."," 
                                 Le pôle sera implanté sur une superficie de 900 ha à Oued Zarga, Gouvernorat de Béja, à proximité immédiate du barrage de Sidi Salem. 
Les projets envisagés sont: 
- Une  université technologique privée de 10000 étudiants  
- Une ville (collège-town),  green-smart-serve de 30000 habitants  
- Un ensemble de projets d’agritourisme, de tourisme lacustre et de sport-santé  
- Un ensemble de projets agricoles et forestiers à haute valeur ajoutée et à haut niveau d’emploi  
- Une station photovoltaïque flottante de 50 MW sur le plan d’eau de Sidi Salem 
- Une station ferroviaire commerciale  
- Une zone industrielle éco-friendly 
 
 
Fin des études prévue pour septembre 2017","  
                                 Création de 20000 emplois en 20 ans par l’université, la ville nouvelle et surtout les extensions d’activités agricoles et de tourismes divers à réaliser sur d’autres terrains publics et privés. 
Atténuation calculée de la pauvreté. 
Dynamisation et diversification de l’économie régionale. 
Amélioration du cadre de vie sur le plan social et culturel de toute la zone et plus particulièrement les lisières forestières et zones montagneuses.","  
                                 Le pôle Jinene serait réalisé dans le cadre d’un partenariat privé/public associant Jinene.sa, des investisseurs privés nationaux et internationaux, l’Etat Tunisien et la région.",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/67-Jinene.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/67-Jinene.jpg', 'path': 'full/bf509b878ed84347858d85db48438e5b27f8d5c9.jpg', 'checksum': 'ab36616508c527dcb9b406c4ae9acf37'}]"
2535,Développement de la concession pétrolière offshore Halk El Menzel,http://tunisia2020.com/projet/developpement-de-concession-petroliere-offshore-halk-el-menzel/,"   
 TOPIC S.A.",Energie,Privé,124,310,Monastir," 
                                 La production de l’énergie en Tunisie poursuit sa baisse et le déficit de la balance énergétique s’amplifie de plus en plus. Ceci est dû essentiellement à l’absence d’investissements dans l’exploration et le développement ainsi qu’à la chute de la production des plus importants champs du pays. La production nationale de pétrole brut a atteint à fin mars 2016 la barre de 46200 barils/jour, soit une baisse de 12% par rapport à l’année dernière. A ce constat sont venues s’ajouter la chute du cours du pétrole sur le marché international et les perturbations qui ont poussé plusieurs acteurs étrangers à quitter la Tunisie et d’autres à suspendre leurs activités. Ainsi, le projet de développement de la concession Halk el Menzel, bien que s’agissant d’un champ marginal, vient s’inscrire dans la perspective de pallier au déficit de la balance énergétique de la Tunisie. Au-delà du développement de ce champ, la société TOPIC SA est co-titulaire d’un permis d’exploration et d’une concession offshore non encore développée."," 
                                 Le projet consiste à développer la concession pétrolière offshore Halk El Menzel située dans le golfe de Hammamet. 
Les réserves récupérables de cette concession sont estimées à 8 millions de barils de pétrole brut.","  
                                 Amélioration substantielle et quasi immédiate de la balance énergétique du pays surtout durant les deux premières années (12000 bbls/jour) 
Génération pour l’Etat tunisien de revenus de l’ordre de 200 Millions de dinars 
Développement des autres activités d’exploration et de production pétrolières","  
                                 La structure du capital du promoteur reflète un double partenariat d’une part public/privé avec la participation à côté des fondateurs privés Tunisiens, de deux banques nationales (la Banque de l’Habitat et la Société Tunisienne de Banque), et d’autre part national/international avec la participation de la Société Financière Internationale (SFI), filiale de la Banque Mondiale.",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/66-Halk-El-Menzel.png,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/11/66-Halk-El-Menzel.png', 'path': 'full/69084f0334ababccfd682c88490eb8d314553e34.jpg', 'checksum': '016ccb154bb7369559f7c93757c824b0'}]"
641,Port en eaux profondes d’Enfidha,http://tunisia2020.com/projet/port-en-eaux-profondes-denfidha/,Ministère du Transport,Transport,Public-privé,600,1500,Sousse," 
                                 Dotée d’une position géographique stratégique à la jonction des bassins oriental et occidental de la Méditerranée et à proximité des réseaux maritimes intercontinentaux liant l’Europe à l’Asie, la Tunisie bénéficie d’atouts majeurs pour le développement d’activités de transbordement.  
Au niveau du trafic domestique, le pays a connu un développement limité de ses capacités portuaires au cours des dernières décennies alors que ses échanges commerciaux ont évolué considérablement tant en termes quantitatifs, avec une progression des échanges extérieurs en tonnage de plus de 50% au cours des 10 dernières années, qu’en termes qualitatifs, avec un poids de plus en plus prépondérant du trafic conteneurisé."," 
                                 Création d’un port en eaux profondes regroupant un terminal à conteneurs de longueur initiale de 1500 m qui permettra de traiter lors de la première phase un trafic de transbordement international de 3 millions d’EVP par an ainsi qu’un trafic conteneurisé national de 700 000 EVP par an et un terminal polyvalent de longueur initiale de 560 m qui permettra de traiter environ 3 millions de tonnes par an. Le tirant d’eau sera de 17 m. 
 
 
Finalisation des études détaillées: 2016-2017 
Démarrage: 2018","  
                                 Positionnement de la Tunisie en tant que hub de transbordement  en Méditerranée centrale. 
Développement d’activités logistiques à haute valeur ajoutée pour le traitement des flux de transbordement. 
Fluidification des  échanges commerciaux du pays et réduction du coût et des délais qui y sont associés permettant ainsi aux exportations tunisiennes de gagner en compétitivité sur les marchés internationaux. 
Développement industriel de l’hinterland immédiat à Enfidha.","  
                                 Le projet sera réalisé dans le cadre  d’un partenariat public privé.",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/08/Image32.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/08/Image32.jpg', 'path': 'full/ef2ae5f53d069433b0378c63a1fd9ccf67a9fe00.jpg', 'checksum': '53b4c82315ce6624e44fbc5013cd0783'}]"
650,Deuxième phase du programme spécifique des logements sociaux,http://tunisia2020.com/projet/deuxieme-phase-du-programme-specifique-des-logements-sociaux/,"Ministère de l’Equipement, de l’Habitat et de l’Aménagement du Territoire",Logement,Public,361,903," Ariana, Béja, Ben Arous, Bizerte, Gabès, Gafsa, Jendouba, Kairouan, Kasserine, Kébili, Le Kef, Mahdia, Manouba, Médenine, Monastir, Nabeul, Sfax, Sidi Bouzid, Siliana, Sousse, Tataouine, Tozeur, Tunis, Zaghouan"," 
                                 La stagnation de la proportion des ménages propriétaires de leur logement au cours des 20 dernières années en Tunisie à environ 77% (2014) reflète un accroissement des barrières d’accès à la propriété qui touche en particulier les franges sociales les plus modestes. 
Faisant face à une raréfaction de l’offre correspondant à leurs besoins et à leurs moyens, ces ménages éprouvent souvent des conditions de logement difficiles. 
Cela justifie la mise en œuvre de politiques publiques visant à améliorer l’accessibilité à la propriété et à modérer l’évolution du taux de dépenses des ménages liées au logement afin de préserver leur pouvoir d’achat. 
L’objectif du programme est d’éradiquer les logements rudimentaires et d’offrir des logements décents à la couche sociale la plus modeste à des conditions financières favorables qui vont de pair avec leurs revenus. 
Le programme touchera plus de 16 000 ménages. L’Etat prendra  en charge 40% du coût et accordera des facilités de paiement sur 25 ans."," 
                                 Le projet prévoit la réalisation de 16 850 logements sociaux: 
- Eradication et remplacement de 5 432 logements individuels rudimentaires 
-Réalisation de 11 418 nouveaux logements individuels et collectifs 
 
Foncier identifié et répertorié sur tout le territoire. 
Etudes techniques en cours","  
                                 Renforcement du degré de cohésion sociale 
Amélioration du cadre de vie 
Renforcement du pouvoir d’achat des accédants 
Fixation des populations","  
                                 Le projet sera réalisé par l'Etat sur financement extérieur.",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/08/Image19.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/08/Image19.jpg', 'path': 'full/f4aec670ba0bdf58fadcd86727a3ebe70d3de202.jpg', 'checksum': 'e994fb00f78070f0ad792977e5712b73'}]"
640,Pont de Bizerte,http://tunisia2020.com/projet/pont-de-bizerte/,"Ministère de l’Equipement, de l’Habitat et de l’Aménagement du Territoire",Transport,Public,240,600,Bizerte," 
                                 Située sur la rive nord du canal homonyme, la ville de Bizerte est liée à la partie sud de son agglomération ainsi qu’aux voies d’accès menant à Tunis et aux autres pôles économiques du pays par un pont basculant. 
Depuis la mise en service de ce pont en 1980, le trafic a été multiplié par plus de 10, engendrant ainsi une congestion aigüe qui se répercute  sur l’ensemble  des voies de circulation de la ville, notamment lors des périodes de levée du pont."," 
                                 Création d’une liaison routière permanente entre les deux rives du canal de Bizerte à travers la construction d’un pont dont la longueur est d’environ 2 km. Le projet comporte également la construction d’une route 2x2 voies en vue de lier l’autoroute Tunis-Bizerte au nouveau pont. 4 nouveaux échangeurs seront développés afin d’optimiser l’accès au pont. 
 
Etudes achevées 
Démarrage des travaux: 2018","  
                                 Amélioration de la mobilité interne dans la ville de Bizerte. 
Amélioration de la connectivité de la ville aux autres pôles économiques du pays, notamment le Grand Tunis. 
Accélération du développement urbain de l’agglomération tant freiné par l’effet de coupure spatiale entre les deux rives du canal. 
Croissance de l’activité du port commercial de Bizerte à travers l’amélioration de l’interface port-hinterland qui serait inhérente au nouveau pont. 
Dynamisation de l’activité économique de la région à travers l’amélioration de la connectivité des zones industrielles existantes et les perspectives de développement de nouvelles zones. 
Amélioration de la qualité de vie des habitants de la ville.","  
                                 Le projet sera financé par l'Etat sur financement extérieur. La BEI a exprimé son intention de cofinancer le projet à hauteur de 50%.",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/08/Image31.png,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/08/Image31.png', 'path': 'full/5590882b51bf4d377603ea7f16e8920462fdaff0.jpg', 'checksum': '08f1599f4c090c558dabb5c03f8d8f71'}]"
642,Interconnexion électrique entre la Tunisie et l’Italie,http://tunisia2020.com/projet/interconnexion-electrique-entre-la-tunisie-et-litalieelmed/,Société Tunisienne d‘Electricité et du Gaz,Energie,Public,600,1500,Nabeul," 
                                 La consommation électrique en Tunisie n’a cessé  d’augmenter entre 2010 et 2014 à  un rythme annuel soutenu d’environ 3,5% par an. Cette augmentation s’est accompagnée par une progression de 15% de  la pointe de consommation au cours de la même période. Cette dernière a atteint, en 2014, près de 3 465 MW représentant 72% de la puissance installée à l’échelle nationale. Afin de faire face à cette évolution de la demande, la Tunisie a multiplié au cours des dernières années les investissements dans les capacités de production. La puissance installée à l’échelle nationale a ainsi progressé de 33% entre 2010 et 2014. L’interconnexion électrique avec l’Union Européenne via l’Italie permettra de gagner en flexibilité pour répondre à des situations d’augmentation de la pointe tout en renforçant la capacité du réseau électrique national à faire face à des situations d’urgence."," 
                                 Le projet consiste à réaliser  une  interconnexion électrique de 600 MW entre la Tunisie (Cap Bon) et l'Italie (Sicile) pour la première phase jusqu’à atteindre 1200 MW dans la deuxième phase par le prolongement d’une ligne sous-marine de 200 km. 
Le projet comprend également ˸ 
La construction d’une centrale à cycle combiné de courant continu en courant alternatif  dans la région terminale de Menzel Temime. 
2 lignes aériennes d’une capacité de 400 KVA reliant la nouvelle centrale à la station HT de Mornaguia.","  
                                 Diminuer le  niveau d'investissement dans le domaine de la production d'énergie électrique 
L'ouverture aux marchés italiens et européens d'électricité qui fournissent des quantités importantes d'énergie propre 
Sécurisation du réseau national d'électricité 
Améliorer la capacité de répondre à l'augmentation du ratio de la consommation 
La diversification des sources d'énergie et la réduction de la consommation de gaz importé 
Atteindre un saut qualitatif dans le programme d'énergie renouvelable","  
                                 Le projet sera financé par la Société Tunisienne de l‘Electricité et du Gaz et de la société italienne TERNA avec la possibilité d'un financement partiel sous la forme d'un don de l'Union Européenne.",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/08/Image26.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/08/Image26.jpg', 'path': 'full/8ed360a398b7e904ca47b464cc96383a8b3cc9f0.jpg', 'checksum': '640dea2969916540a92b1982c320d194'}]"
651,Cité sportive de Sfax,http://tunisia2020.com/projet/cite-sportive-de-sfax/,Ministère de la Jeunesse et des Sports,Sport,Public,80,200,Sfax," 
                                 Second pôle économique et démographique de la Tunisie, le gouvernorat de Sfax est également l'un des plus importants pôles sportifs du pays avec environ 60 associations sportives représentant environ 9 500 licenciés.  
La ville de Sfax est dotée d’infrastructures et d’équipements publics de qualité (aéroport international, autoroute, projet de métro, …). Elle dispose notamment d’un centre médico-sportif et d’un Institut d’Education Physique. 
L’Etat se propose de doter la ville d’une cité sportive  moderne et multidisciplinaire permettant d’accueillir des compétitions nationales et internationales."," 
                                 Le nouveau complexe sportif couvre une superficie de 40 hectares. 
Il comprend un stade de football d’une capacité de  40 mille spectateurs et terrains annexes, un stade de rugby, une piscine olympique, une salle omnisports, un centre d’athlétisme et des espaces de loisirs. 
 
Site identifié","  
                                 Dynamisation de l’économie régionale 
Développement du tourisme sportif 
Amélioration du taux de pratique sportive 
Soutien aux associations sportives","  
                                 Le projet sera réalisé par l'Etat sur financement extérieur.",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/08/Image8.jpg,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/08/Image8.jpg', 'path': 'full/b501f878f37b3ec08230ce476a33597295e695f9.jpg', 'checksum': 'b54e0589a07fce4db2b18ee22ee3bbe0'}]"
654,Création de ligne ferroviaire Siliana-Lakhouat,http://tunisia2020.com/projet/creation-de-ligne-ferroviairesiliana-lakhouat/,Société Nationale des Chemins de Fer Tunisiens,Transport,Public,20,50,Siliana," 
                                 La ligne 6 de la Société Nationale des Chemins de Fer Tunisiens  relie Tunis aux chefs lieux de deux gouvernorats de l’ouest du pays, à savoir Le Kef et Kasserine. Cette ligne traverse le gouvernorat de Siliana mais ne dessert pas son chef lieu.  
L’objectif du projet est de construire une ligne ferroviaire permettant de relier la ville de Siliana, chef lieu du gouvernorat, à la ligne 6 de la SNCFT et de renforcer ainsi la connectivité de la ville de Siliana aussi bien à la capitale qu’aux gouvernorats de l’ouest desservis par cette ligne."," 
                                 Le projet consiste à construire une ligne ferroviaire de 20 km visant à relier La ville de Siliana à la ligne 6 de la SNCFT au niveau de Lakhouat. 
 
Etude technico-économique en cours","  
                                 Amélioration de la connectivité et de l’attractivité de la ville de SIliana 
Appui à une meilleure inclusion de  la ville de Siliana dans l’économie régionale et nationale 
Appui au report modal vers le fer pour les liaisons entre Siliana et Tunis ainsi qu’entre Siliana et les gouvernorats du Kef et de Kasserine","  
                                 Investissement à réaliser par la Société Nationale des Chemins de Fer Tunisiens sur financement extérieur.",http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/08/Image13.png,"[{'url': 'http://tunisia2020-548724.c.cdn77.org/wp-content/uploads/2016/08/Image13.png', 'path': 'full/18010c979ac4fa9202a6532860d145c5814f8777.jpg', 'checksum': '88be89a04746a0de619eabcca7981a67'}]"
